created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,result extraction,token usage
Fri Nov 17 22:55:43 +0000 2023,1.72564894077805e+18,@UmarSyadatHsb__ Setidaknya suara miring memanfaatkan jabatannya untuk kepentingan pilpres punah!! Lakukan sekarang juga,,,,,,,,,,"named_entity_recognition: [UmarSyadatHsb__]
aspect_sentiment: [suara (positif), jabatannya (negatif), kepentingan pilpres (negatif)]",226
Fri Nov 17 22:55:39 +0000 2023,1.7256489243406e+18,@Malika6027 @AhmadMu84873057 Segera lakukan antisipasi di CURANGI REZIMBONEKA 9 NAGA TAIPAN,,,,,,,,,,"named_entity_recognition: [""@Malika6027"", ""@AhmadMu84873057"", ""CURANGI REZIMBONEKA 9 NAGA TAIPAN""]
aspect_sentiment: [""lakukan antisipasi (positive)"", ""CURANGI REZIMBONEKA 9 NAGA TAIPAN (negative)""]",255
Fri Nov 17 22:53:48 +0000 2023,1.72564845854219e+18,Perang Dingin Megawati dan Jokowi Buka Kemungkinan Anies dan Ganjar Bersatu Pada Putaran Kedua Pilpres https://t.co/u2WOgkKkDd,5.0,16.0,20.0,42.0,in,8.87743587579944e+17,1.72564845854219e+18,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1725648458542198874,"named_entity_recognition: [Megawati, Jokowi, Anies, Ganjar, Pilpres]

aspect_sentiment: [Perang Dingin (negative), Megawati (neutral), Jokowi (neutral), Anies (neutral), Ganjar (neutral), Putaran Kedua Pilpres (neutral)]",256
Fri Nov 17 22:53:41 +0000 2023,1.72564843143019e+18,@Prihati_utami @gibran_tweet Kenapa gibran karena menurut hitungan2 partai politik KIM,,,,,,,,,,"named_entity_recognition: [""@Prihati_utami"", ""@gibran_tweet"", ""KIM""]
aspect_sentiment: [""gibran (positive)"", ""partai politik KIM (neutral)""]",216
Fri Nov 17 22:51:27 +0000 2023,1.72564786722917e+18,@Tan_Mar3M Gimik gemoy ini buatan konsultan anaknya Marcos yg menang pilpres di Filipina. Ternyata rakyat yg kurang terdidik lebih menyukai hal2 yg tdk substantif.,0.0,0.0,0.0,0.0,in,1.68620494456164e+18,1.72545220176893e+18,SutisnaMuh59331,https://twitter.com/SutisnaMuh59331/status/1725647867229171826,"named_entity_recognition: [""Marcos"", ""Filipina""]
aspect_sentiment: [""Gimik gemoy (negative)"", ""konsultan anaknya Marcos (neutral)"", ""pilpres di Filipina (neutral)"", ""rakyat (negative)"", ""hal2 (negative)"", ""substantif (negative)""]",263
Fri Nov 17 22:51:05 +0000 2023,1.72564777831833e+18,Jelang Pilpres,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",160
Fri Nov 17 22:50:58 +0000 2023,1.7256477448184e+18,@tempodotco bisa jadi saat itu investor memang berminat tapi baru sebatas niat blm ada hitam di atas putih. mungkin juga karena masalah kepastian hukum &amp  birokrasi yg bikin mereka cabut,,,,,,,,,,"named_entity_recognition: [investor, tempodotco]
aspect_sentiment: [berminat (positive), niat (positive), hitam di atas putih (negative), masalah kepastian hukum (negative), birokrasi (negative), mereka cabut (negative)]",264
Fri Nov 17 22:50:55 +0000 2023,1.72564773453811e+18,@flw3rrose nanti melanggar aturan Pemilu,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",171
Fri Nov 17 22:48:42 +0000 2023,1.72564717440985e+18,@ekokuntadhi1 Selalu banyak cerita di balik ini semua semoga pilpres tahun ini diberikan kelancaran dan keamanan mudah2an aman terkendali saja,0.0,0.0,0.0,0.0,in,1.70069796500924e+18,1.72515687554769e+18,sekarh340,https://twitter.com/sekarh340/status/1725647174409859492,"named_entity_recognition: []

aspect_sentiment: [cerita (positive), pilpres (positive), kelancaran (positive), keamanan (positive), aman terkendali (positive)]",229
Fri Nov 17 22:48:13 +0000 2023,1.7256470562689e+18,@opposite6892 jelas ada kecurangan di 2019,,,,,,,,,,,0
Fri Nov 17 22:47:52 +0000 2023,1.72564696746713e+18,@DPP_PKB @cakimiNOW Luar biasa Gus I'm in mendapatkannya dukungan penuh pilpres 2024,0.0,0.0,0.0,0.0,in,1.67060701403113e+18,1.72547686012408e+18,BeatriksIm2356,https://twitter.com/BeatriksIm2356/status/1725646967467131020,"named_entity_recognition: [""@DPP_PKB"", ""Gus I"", ""pilpres 2024""]
aspect_sentiment: [""mendapatkannya dukungan penuh (positive)""]",219
Fri Nov 17 22:47:05 +0000 2023,1.72564676861927e+18,Intimidasi Oknum Pemerintah Terhadap Baliho Ganjar-Mahfud #GanjarMahfud #ganjarpranowo #MahfudMD #pemilu #pilpres #GAMA https://t.co/sy67VpGxW5,0.0,0.0,0.0,1.0,in,1.69795866273875e+18,1.72564676861927e+18,G4rda_NKRI,https://twitter.com/G4rda_NKRI/status/1725646768619274298,"named_entity_recognition: [""Ganjar-Mahfud"", ""GanjarMahfud"", ""ganjarpranowo"", ""MahfudMD""]
aspect_sentiment: [""Intimidasi (negative)""]",254
Fri Nov 17 22:46:27 +0000 2023,1.72564660996974e+18,"@Uki23 Begini nih nasib bangsa hanya sekedar kontestasi pilpres"" Padahal nasib bangsa kedepan sangat bergantung pada hasilnya.""",0.0,0.0,0.0,0.0,in,7.27899287678418e+17,1.72555459046317e+18,Boankrsn,https://twitter.com/Boankrsn/status/1725646609969746336,"named_entity_recognition: []

aspect_sentiment: [nasib bangsa (negative), kontestasi pilpres (neutral), hasilnya (positive)]",213
Fri Nov 17 22:45:13 +0000 2023,1.72564629986811e+18,@ch_chotimah2 @ganjarpranowo Cukup sudah kader parpol banteng merusak tatanan bernegara jangan pernah pilih kader parpol banteng untuk pilpres 2024 ingat keledai saja ogah nabrak batu yg sama 2 X berturut turut moso kita lebih goblok dari keledai,0.0,0.0,0.0,0.0,in,1.01232450358878e+18,1.72543945249834e+18,JojoBetako,https://twitter.com/JojoBetako/status/1725646299868115250,"named_entity_recognition: [@ch_chotimah2, @ganjarpranowo, kader parpol banteng, pilpres 2024]
aspect_sentiment: [merusak tatanan bernegara (negative), pilih kader parpol banteng (negative), ogah nabrak batu (negative), goblok dari keledai (negative)]",310
Fri Nov 17 22:44:48 +0000 2023,1.7256461935257e+18,Dimanakah Netralitas Pemilu 2024? kenapa hanya baliho salah satu paslon yg dicopot? #GanjarMahfud #ganjarpranowo #MahfudMD #pemilu #pilpres #GAMA https://t.co/TE3uCfNyNz,5.0,5.0,0.0,41.0,in,2925543153.0,1.7256461935257e+18,GanjarPendukung,https://twitter.com/GanjarPendukung/status/1725646193525706966,"named_entity_recognition: [""GanjarMahfud"", ""ganjarpranowo"", ""MahfudMD""]
aspect_sentiment: [""Netralitas Pemilu 2024 (negative)"", ""baliho salah satu paslon (negative)""]",270
Fri Nov 17 22:44:29 +0000 2023,1.72564611325096e+18,Pemilu damai dapat melahirkan pemimpin berkualitas. Situasi politik dan keamanan yang kondusif menjadi kunci sukses pelaksanaan Pemilihan Umum (Pemilu) Serentak dan Pemilihan Presiden (Pilpres) 2024 mendatang.   Si El #MUFC Zara Mau #IsraelIsATerrorist Subuh https://t.co/dAGmp5YLNA,1.0,2.0,6.0,10.0,in,1.34926662684406e+18,1.72564611325096e+18,Hansunriko,https://twitter.com/Hansunriko/status/1725646113250967704,"named_entity_recognition: [Si El, Zara, MUFC, Israel]
aspect_sentiment: [Pemilu damai (positif), pemimpin berkualitas (positif), situasi politik dan keamanan yang kondusif (positif), pelaksanaan Pemilihan Umum Serentak dan Pemilihan Presiden (netral), Pemilu Serentak dan Pemilihan Presiden (netral), Pemilu (netral), Pilpres (netral), 2024 (netral)]",361
Fri Nov 17 22:41:28 +0000 2023,1.72564535526884e+18,@kompascom Gas pol dukung Ganjar-Mahfud di pilpres 2024 mendatang,0.0,0.0,0.0,0.0,in,1.69206620701134e+18,1.72535663669977e+18,dradean983,https://twitter.com/dradean983/status/1725645355268841827,"named_entity_recognition: [Ganjar-Mahfud (PERSON)]

aspect_sentiment: [dukung (positive)]",193
Fri Nov 17 22:41:02 +0000 2023,1.72564524589822e+18,"@eradotid Di awal2 kampanya pilpres tahun 2019 juga sudah pernah dicoba branding The New Prabowo"" tapi gagal berantakan di ujungnya tetap keluar karakter aslinya..""",0.0,0.0,0.0,0.0,in,1.18767589651515e+18,1.72541108341722e+18,AdeSeti08611971,https://twitter.com/AdeSeti08611971/status/1725645245898228034,"named_entity_recognition: [""Prabowo""]
aspect_sentiment: [""branding (negative)"", ""kampanya (neutral)"", ""pilpres (neutral)""]",230
Fri Nov 17 22:34:14 +0000 2023,1.72564353457602e+18,@Dennysiregar7 ga ada lg kesolidan paska MK berantakan dr buah karya Penguasa,,,,,,,,,,"named_entity_recognition: [Dennysiregar7, MK, Penguasa]
aspect_sentiment: [kesolidan (negative), MK (negative), buah karya (positive), Penguasa (negative)]",217
Fri Nov 17 22:30:15 +0000 2023,1.72564253234705e+18,Barisan Perempuan AMIN menyatakan  akan mendukung penuh dan memenangkan AMIN di Pilpres 2024. #AMINPeduliPerempuan #AniesMuhaimin2024 @DPP_PKB @cakimiNOW @shofamubarok1 https://t.co/2bq0upm3QW,0.0,0.0,0.0,1.0,in,1.61292070871538e+18,1.72564253234705e+18,imammushafak3,https://twitter.com/imammushafak3/status/1725642532347056212,"named_entity_recognition: [""Barisan Perempuan AMIN"", ""AMIN"", ""Pilpres 2024"", ""AMINPeduliPerempuan"", ""AniesMuhaimin2024"", ""DPP_PKB"", ""cakimiNOW"", ""shofamubarok1""]

aspect_sentiment: [""mendukung (positive)"", ""memenangkan (positive)""]",308
Fri Nov 17 22:29:33 +0000 2023,1.7256423554649e+18,saya kecewa dgn pilpres 2024 ini.  Rakyat&amp generasi muda yg seharusnya melihat para elite&amp calon pemimpin bertarung gagasan&amp menunjukkan sikap tangguh(kesatria),,,,,,,,,,"named_entity_recognition: [Rakyat, generasi muda]
aspect_sentiment: [kecewa (negative), pilpres 2024 (negative), elite (negative), calon pemimpin (negative), gagasan (negative), sikap tangguh (positive)]",259
Fri Nov 17 22:26:57 +0000 2023,1.7256417025376e+18,Ini suara Hanya di pinjamkan Pilpres 2019 karena tak komitmen bersama rakyat bersusah di tarik kembali lg bahkan bisa 3 kali lipat jumlahnya 120 juta untuk @aniesbaswedan @cakimiNOW  @hnurwahid @PKSejahtera @democrazymedia @Metro_TV @tvOneNews,0.0,0.0,0.0,0.0,in,2805320576.0,1.7256417025376e+18,MohAhmad5,https://twitter.com/MohAhmad5/status/1725641702537601529,"named_entity_recognition: [""aniesbaswedan"", ""cakimiNOW"", ""hnurwahid"", ""PKSejahtera"", ""democrazymedia"", ""Metro_TV"", ""tvOneNews""]

aspect_sentiment: [""suara (negative)"", ""pinjamkan (negative)"", ""Pilpres 2019 (neutral)"", ""komitmen (negative)"", ""rakyat (neutral)"", ""tarik kembali (negative)"", ""120 juta (neutral)""]",334
Fri Nov 17 22:26:36 +0000 2023,1.72564161560644e+18,Mari torang dukung sinergitas TNI - Polri - BIN dalam menciptakan pemilu yg Netral,,,,,,,,,,"named_entity_recognition: [TNI - Polri - BIN]

aspect_sentiment: [sinergitas (positive), pemilu (netral)]",201
Fri Nov 17 22:26:22 +0000 2023,1.72564155693232e+18,Mari torang dukung sinergitas TNI - Polri - BIN dalam menciptakan pemilu yg Netral,,,,,,,,,,"named_entity_recognition: [TNI, Polri, BIN]

aspect_sentiment: [sinergitas (positive), pemilu (netral)]",201
Fri Nov 17 22:25:20 +0000 2023,1.72564129797606e+18,Wkwkw wes onok ae bet pilpres ðŸ˜‚,0.0,0.0,0.0,0.0,in,471827903.0,1.72564129797606e+18,goezygooze,https://twitter.com/goezygooze/status/1725641297976066303,"named_entity_recognition: []

aspect_sentiment: []",172
Fri Nov 17 22:23:31 +0000 2023,1.72564083734492e+18,@daengbang06 @bengkeldodo @99propaganda @Chaves1305 @Kimberley_2024 @gibran_tweet Sabar @daengbang06 debat PilPres Januari...sabar yaah...,0.0,1.0,0.0,2.0,in,9.59232692133875e+17,1.72561177481963e+18,MIrvanDarwin1,https://twitter.com/MIrvanDarwin1/status/1725640837344923845,"named_entity_recognition: [@daengbang06, @bengkeldodo, @99propaganda, @Chaves1305, @Kimberley_2024, @gibran_tweet]

aspect_sentiment: [debat PilPres (neutral)]",251
Fri Nov 17 22:22:56 +0000 2023,1.72564069063657e+18,@BosPurwa Pilpres ajang mobilisasi suara. Biar jelek asal bisa memobilisir suara lebih dari capres lainnya,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [Pilpres (positive), ajang mobilisasi suara (positive), jelek (negative), memobilisir suara (positive), capres (neutral)]",224
Fri Nov 17 22:22:34 +0000 2023,1.72564060136921e+18,Ganjar Mahfud terus melaju,,,,,,,,,,"named_entity_recognition: [Ganjar Mahfud]
aspect_sentiment: [melaju (positive)]",177
Fri Nov 17 22:22:16 +0000 2023,1.72564052403472e+18,@keuangannews_id @msoekarnoputri @suryapaloh51 @cakimiNOW @SBYudhoyono @Pak_JK @mohmahfudmd @ganjarpranowo Percuma ada Pilpres kalau dilaksanakan curang @prabowo @aniesbaswedan @ganjarpranowo ,,,,,,,,,,"named_entity_recognition: [""@keuangannews_id"", ""@msoekarnoputri"", ""@suryapaloh51"", ""@cakimiNOW"", ""@SBYudhoyono"", ""@Pak_JK"", ""@mohmahfudmd"", ""@ganjarpranowo"", ""@prabowo"", ""@aniesbaswedan""]

aspect_sentiment: [""Pilpres (positive)"", ""curang (negative)""]",318
Fri Nov 17 22:21:34 +0000 2023,1.72564034827628e+18,Btw kalo pilpres dibikin kyk gini aja,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",170
Fri Nov 17 22:21:33 +0000 2023,1.72564034569707e+18,@gonjenk1171 @ganjarpranowo Hahahaaa.... ðŸ˜…ðŸ˜…ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Lu pikir klo ngucapin duluan jd juara. Kyak deklarasi pilpres sama daptar duluan trus jd menang gitu ðŸ¤ªðŸ¤ª,0.0,0.0,0.0,1.0,in,1.44515038841229e+18,1.72547598717198e+18,agungtop183,https://twitter.com/agungtop183/status/1725640345697079567,"named_entity_recognition: [ganjarpranowo, pilpres]
aspect_sentiment: [ngucapin (positive), juara (positive), deklarasi pilpres (negative), daptar (positive), menang (positive)]",296
Fri Nov 17 22:21:11 +0000 2023,1.72564025169433e+18,Harta Kekayaan Capres-Cawapres Bukan Jaminan Terpilih pada Pilpres 2024,,,,,,,,,,"named_entity_recognition: [Capres-Cawapres, Pilpres 2024]

aspect_sentiment: [Harta Kekayaan (netral), Jaminan Terpilih (negatif)]",214
Fri Nov 17 22:20:48 +0000 2023,1.7256401567185e+18,Pollingâ€¦ Kalau pilpres diikuti ketiga calon ini,,,,,,,,,,"named_entity_recognition: [calon]

aspect_sentiment: [pilpres (positive)]",181
Fri Nov 17 22:20:40 +0000 2023,1.72564012360441e+18,@msaid_didu Menjelang pilpres,0.0,0.0,0.0,0.0,in,1.61526982143601e+18,1.72540117195395e+18,86_baz,https://twitter.com/86_baz/status/1725640123604410573,"named_entity_recognition: [@msaid_didu]
aspect_sentiment: [Menjelang pilpres (neutral)]",181
Fri Nov 17 22:19:06 +0000 2023,1.72563972728464e+18,@ganjarpranowo Semoga pilpres nanti menang ya pak. Untuk membuktikan bahwa anak kos bis jadi presiden. ðŸ¤Ÿ,0.0,0.0,0.0,0.0,in,1.67237022144805e+18,1.72539963744262e+18,Lestari2502,https://twitter.com/Lestari2502/status/1725639727284646004,"named_entity_recognition: [""ganjarpranowo"", ""anak kos""]
aspect_sentiment: [""pilpres (positive)"", ""menang (positive)"", ""anak kos (positive)"", ""presiden (positive)""]",229
Fri Nov 17 22:19:00 +0000 2023,1.72563970236636e+18,Pola Kecurangan Pemilu ternyata sudah dilakukan Jokowi untuk memenangkan #Bobby di Medan dan #Gibran di Solo. Kini dilakukan dalam Pilpres 2024 untuk memenangkan pasangan #PrabowoGibran https://t.co/ECjZ9csvrE,0.0,0.0,0.0,0.0,in,1.72276936177636e+18,1.72563970236636e+18,Arif73384,https://twitter.com/Arif73384/status/1725639702366368249,,0
Fri Nov 17 22:18:58 +0000 2023,1.7256396944055e+18,@ryanritung @narkosun @gibran_tweet Biarkan saja Bro... Biar makin ndlosor elektabilitas suara @ganjarpranowo sampai pilpres nanti. Semoga cukup 1 putaran saja,,,,,,,,,,"named_entity_recognition: [@ryanritung, @narkosun, @gibran_tweet, @ganjarpranowo]

aspect_sentiment: [elektabilitas (negative), suara (positive), pilpres (neutral), putaran (positive)]",253
Fri Nov 17 22:18:39 +0000 2023,1.72563961600143e+18,@NilaWati375469 @PartaiSocmed Ga perlu salah pilih dah jelas orangÂ²  yg kemarin dukung pelaku kecurangan pilpres ada dipihak mana? Kan Mak Banteng dah bilang jangan ada kecurangan lagi seperti pilpres lalu,,,,,,,,,,"named_entity_recognition: [""@NilaWati375469"", ""@PartaiSocmed"", ""Mak Banteng""]
aspect_sentiment: [""salah pilih (negative)"", ""orang² (neutral)"", ""dukung pelaku kecurangan pilpres (negative)"", ""pada pihak mana (neutral)"", ""Mak Banteng bilang (positive)"", ""kecurangan pilpres lalu (negative)""]",299
Fri Nov 17 22:14:57 +0000 2023,1.72563868203892e+18,Buat pilpres gegayaan ngomongin perubahan buat dukung paslon. Pernah denger gak pepatah bilang perubahan dimulai dari diri sendiri?,0.0,0.0,0.0,0.0,in,1.57368834004156e+18,1.72563868203892e+18,siputrijudez,https://twitter.com/siputrijudez/status/1725638682038927737,"named_entity_recognition: []

aspect_sentiment: [pilpres (neutral), perubahan (positive), paslon (neutral), pepatah (neutral), diri sendiri (positive)]",229
Fri Nov 17 22:12:25 +0000 2023,1.72563804648029e+18,@BosPurwa @AhmadMu84873057 Segera lakukan antisipasi di CURANGI REZIMBONEKA 9 NAGA TAIPAN,,,,,,,,,,"named_entity_recognition: [""BosPurwa"", ""AhmadMu84873057"", ""CURANGI REZIMBONEKA 9 NAGA TAIPAN""]
aspect_sentiment: [""lakukan antisipasi (positive)"", ""CURANGI REZIMBONEKA 9 NAGA TAIPAN (negative)""]",256
Fri Nov 17 22:08:15 +0000 2023,1.72563699558897e+18,@Dennysiregar7 Pokok-e kalau elektabilitas hasil survei dari capresnya ndlosor,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [elektabilitas (negative), hasil survei (negative), capres (negative)]",198
Fri Nov 17 22:07:47 +0000 2023,1.72563687767035e+18,@DokterTifa @gibran_tweet Musim pilpres ,,,,,,,,,,"named_entity_recognition: [@DokterTifa, @gibran_tweet]
aspect_sentiment: [Musim pilpres (neutral)]",188
Fri Nov 17 22:06:42 +0000 2023,1.7256366079389e+18,@saladin040337 @henrysubiakto Pilpres 2 kali,,,,,,,,,,"named_entity_recognition: [@saladin040337, @henrysubiakto]
aspect_sentiment: [Pilpres (neutral)]",190
Fri Nov 17 22:05:30 +0000 2023,1.72563630317646e+18,@andre_rosiade Sepertinya pilpres 2024... Pertarungan antara no 2 dan no 3 . No 1 jadi penonton... bisa jadi mendapat berkah atas pertarungan 2 kubu tsb...,0.0,0.0,0.0,2.0,in,1.16480053131687e+18,1.7252877110311e+18,3momss,https://twitter.com/3momss/status/1725636303176466679,"named_entity_recognition: [""@andre_rosiade"", ""No 2"", ""No 3"", ""No 1""]
aspect_sentiment: [""pilpres 2024 (positive)"", ""pertarungan (neutral)"", ""berkah (positive)"", ""2 kubu (neutral)""]",260
Fri Nov 17 22:00:00 +0000 2023,1.72563492048203e+18,Nasdem Terkait 3 Paslon di Pilpres 2024: Tak Boleh Ada Pecah-Belah Karena Beda Pilihan  https://t.co/kwT7YMQpPb,0.0,0.0,0.0,0.0,in,8.53782937782714e+17,1.72563492048203e+18,radaraktual,https://twitter.com/radaraktual/status/1725634920482037821,"named_entity_recognition: [""Nasdem"", ""Pilpres 2024""]
aspect_sentiment: [""Terkait (neutral)"", ""3 Paslon (neutral)"", ""Pecah-Belah (negative)"", ""Beda Pilihan (neutral)""]",245
Fri Nov 17 21:55:27 +0000 2023,1.7256337740406e+18,Segera lakukan antisipasi di CURANGI REZIMBONEKA 9 NAGA TAIPAN,,,,,,,,,,"named_entity_recognition: [CURANGI REZIMBONEKA 9 NAGA TAIPAN]

aspect_sentiment: [antisipasi (positive)]",205
Fri Nov 17 21:54:41 +0000 2023,1.72563358252863e+18,1/2. Sahabat lama saya kemaren datang dan menyampaikan kemungkinan siapa yang akan terpilih di Pilpres 2024,,,,,,,,,,"named_entity_recognition: [sahabat lama saya, Pilpres 2024]
aspect_sentiment: [datang (positive), menyampaikan (positive), terpilih (positive)]",220
Fri Nov 17 21:54:06 +0000 2023,1.72563343511987e+18,@SantorinisSun Ngerti apaa santri tentang pulitik Pilpres...kasian mereka jdi korban eksploitasi dan Dipolotisir...,0.0,0.0,0.0,1.0,in,1.48072773749704e+18,1.72541780709622e+18,WiraDemung,https://twitter.com/WiraDemung/status/1725633435119870260,"named_entity_recognition: []

aspect_sentiment: [santri (negative), pulitik Pilpres (neutral), korban eksploitasi (negative), Dipolotisir (negative)]",219
Fri Nov 17 21:51:05 +0000 2023,1.72563267574942e+18,pakta integritas kabinda menangkan ganjar di pilpres 2024 https://t.co/jQrbFQgFVX,0.0,0.0,0.0,0.0,in,1.64172351573186e+18,1.72563267574942e+18,KevinOoten91720,https://twitter.com/KevinOoten91720/status/1725632675749429353,"named_entity_recognition: [kabinda, ganjar, pilpres 2024]
aspect_sentiment: [pakta integritas (positive), kabinda (neutral), menangkan ganjar di pilpres 2024 (positive)]",224
Fri Nov 17 21:50:16 +0000 2023,1.72563247182246e+18,@UmarSyadatHsb__ Setuju banget,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",167
Fri Nov 17 21:49:30 +0000 2023,1.72563227965199e+18,"@Paltiwest Sebelum pilpres banyak yang bilang enak jamanku to""",,,,,,,,,,"named_entity_recognition: [Paltiwest]
aspect_sentiment: [enak (positive)]",184
Fri Nov 17 21:45:23 +0000 2023,1.7256312417673e+18,Awalnya sih aku mau golput  pas pilpres nanti,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [aku (positive), golput (negative), pilpres (neutral)]",184
