name,text,rt,id,result extraction,token usage,entity,aspect,sentiment
prabowo,"We asked the Scholars which project we should giveaway and the @GamingApeClub absolutely dominated 👀🤯

Giving away… https://t.co/f7rzLTYyxA",32,1552453123087671302,"named_entity_recognition: [""Scholars"", ""@GamingApeClub""]
aspect_sentiment: [""asked (neutral)"", ""giveaway (positive)"", ""dominated (positive)""]",222,"Scholars,@GamingApeClub","asked,giveaway,dominated","neutral,positive,positive"
prabowo,@Dahnilanzar @prabowo Tetep fokus pak anis di 2024,0,1552234605419237376,"named_entity_recognition: [@Dahnilanzar, @prabowo, pak anis]
aspect_sentiment: [fokus (positive)]",195,"@Dahnilanzar,@prabowo,pak anis",fokus,positive
prabowo,@WellermenNFT @JohnnyDeppNFT @capbartholomew @CaptJamesETH @capt_davy @CaptainOneleg @Burpss88 @GregoriusGerar7 @OP_1579,0,1552234605419237376,"named_entity_recognition: [""@WellermenNFT"", ""@JohnnyDeppNFT"", ""@capbartholomew"", ""@CaptJamesETH"", ""@capt_davy"", ""@CaptainOneleg"", ""@Burpss88"", ""@GregoriusGerar7"", ""@OP_1579""]

aspect_sentiment: []",257,"@WellermenNFT,@JohnnyDeppNFT,@capbartholomew,@CaptJamesETH,@capt_davy,@CaptainOneleg,@Burpss88,@GregoriusGerar7,@OP_1579",,
prabowo,"A toast to our collab with @JohnnyDeppNFT and hereby present Ye Captain Jack Sparrow 🏴‍☠️
He be givin' away:

~ 1 W… https://t.co/FBfujIfORm",406,1552184201658654720,"named_entity_recognition: [""JohnnyDeppNFT"", ""Ye Captain Jack Sparrow""]

aspect_sentiment: [""collab (positive)"", ""toast (positive)"", ""present (positive)"", ""givin' away (positive)""]",247,"JohnnyDeppNFT,Ye Captain Jack Sparrow","collab,toast,present,givin' away","positive,positive,positive,positive"
prabowo,"@fadhilChaniagoo @mohmahfudmd Pilpres 2019
- CEBONG julukan pendukung jokowi
- KAMPRET julukan pendukung Prabowo
-… https://t.co/7v3F8017qH",1,1552264259299487744,"named_entity_recognition: [PERSON: fadhilChaniagoo, mohmahfudmd]
aspect_sentiment: [CEBONG (negative), KAMPRET (negative)]",245,"fadhilChaniagoo,mohmahfudmd","CEBONG,KAMPRET","negative,negative"
prabowo,@8sianNFT @sad_girls_bar @EricEdiputra @mrfernando88,0,1552264259299487744,"named_entity_recognition: [@8sianNFT, @sad_girls_bar, @EricEdiputra, @mrfernando88]

aspect_sentiment: [tidak ada aspect yang dapat diidentifikasi]",211,"@8sianNFT,@sad_girls_bar,@EricEdiputra,@mrfernando88",,
prabowo,"✨8SIAN x Sad Girls Bar✨

We've collaborated with our HUG frens @sad_girls_bar and are giving away these charming Sa… https://t.co/bdxT3uOIa9",94,1552368228998971397,"named_entity_recognition: 
- 8SIAN
- Sad Girls Bar

aspect_sentiment: 
- collaborated (positive)
- giving away (positive)
- charming (positive)",229,,,
prabowo,@pxddy @Reilly_Prabowo @SpaceRiders_NFT @csmithSEC @wdzy_official @GraceNiMhaille,0,1552368228998971397,"named_entity_recognition: [""@pxddy"", ""@Reilly_Prabowo"", ""@SpaceRiders_NFT"", ""@csmithSEC"", ""@wdzy_official"", ""@GraceNiMhaille""]

aspect_sentiment: []",220,"@pxddy,@Reilly_Prabowo,@SpaceRiders_NFT,@csmithSEC,@wdzy_official,@GraceNiMhaille",,
prabowo,Kapolri Jenderal Pol. Listyo Sigit Prabowo meminta dukungan seluruh masyarakat untuk ikut mengawasi proses pengungk… https://t.co/ui4IjMdUto,3,1552256940851752960,"named_entity_recognition: [Kapolri Jenderal Pol. Listyo Sigit Prabowo]
aspect_sentiment: [mengawasi (positive)]",225,Kapolri Jenderal Pol. Listyo Sigit Prabowo,mengawasi,positive
prabowo,@GoingToZero_NFT @wagmiarmynft @mrfernando88 @Burpss88 @EricEdiputra,0,1552256940851752960,"named_entity_recognition: [""@GoingToZero_NFT"", ""@wagmiarmynft"", ""@mrfernando88"", ""@Burpss88"", ""@EricEdiputra""]

aspect_sentiment: [Tidak ada aspect sentiment yang dapat diidentifikasi dari komentar tersebut]",230,"@GoingToZero_NFT,@wagmiarmynft,@mrfernando88,@Burpss88,@EricEdiputra",,
prabowo,"WE HAVE PARTNERED UP WITH @wagmiarmynft TOGETHER WE WILL BE UNSTOPPABLE! 
TO GIVEAWAY x2 TROOPS
FOLLOW -… https://t.co/aept21AXlp",921,1552385725156298752,"named_entity_recognition: [""@wagmiarmynft""]

aspect_sentiment: [""partnered (positive)"", ""unstoppable (positive)"", ""giveaway (positive)""]",233,@wagmiarmynft,"partnered,unstoppable,giveaway","positive,positive,positive"
prabowo,@SabianNFT https://t.co/IHoE6vn1oU,0,1552385725156298752,"named_entity_recognition: [SabianNFT]

aspect_sentiment: [Tidak ada aspect yang dapat diidentifikasi dalam komentar tersebut]",190,SabianNFT,,
prabowo,"$1,200 #ETH ✨

Like, RT &amp; Follow Me @SabianNFT 
Show proof of notifications 

Winner announced in 24 hours.",728,1552420087726018560,"named_entity_recognition: [SabianNFT]

aspect_sentiment: [Follow (positive)]",197,SabianNFT,Follow,positive
prabowo,@pxddy @SpaceRiders_NFT @Burpss88 @almostcliff @yanbudyo,0,1552420087726018560,"named_entity_recognition: [@pxddy, @SpaceRiders_NFT, @Burpss88, @almostcliff, @yanbudyo]

aspect_sentiment: [Tidak ada aspect sentiment yang dapat diidentifikasi dalam komentar tersebut]",217,"@pxddy,@SpaceRiders_NFT,@Burpss88,@almostcliff,@yanbudyo",,
prabowo,"Giveaway time! 

To win this @SpaceRiders_NFT :

→ Follow @pxddy &amp; @SpaceRiders_NFT 
→ Like + RT 
→ Tag a friend

U… https://t.co/DKRHG2NIri",416,1552405663132835840,"named_entity_recognition: [""@SpaceRiders_NFT"", ""@pxddy""]
aspect_sentiment: [""Giveaway (positive)"", ""win (positive)"", ""Follow (positive)"", ""Like (positive)"", ""RT (positive)"", ""Tag (neutral)""]",249,"@SpaceRiders_NFT,@pxddy","Giveaway,win,Follow,Like,RT,Tag","positive,positive,positive,positive,positive,neutral"
prabowo,@sad_girls_bar @Reilly_Prabowo @8sianNFT Oh my gah!!! FINALLY someone is doing an AMAZING giveaway. Thank you for t… https://t.co/8fuxGAE1bY,0,1552405663132835840,"named_entity_recognition: [@sad_girls_bar, @Reilly_Prabowo, @8sianNFT]

aspect_sentiment: [giveaway (positive)]",230,"@sad_girls_bar,@Reilly_Prabowo,@8sianNFT",giveaway,positive
prabowo,@ArizaPatria Pak @prabowo .ini anak buah Bpk,0,1552405663132835840,"named_entity_recognition: [""@ArizaPatria"", ""@prabowo""]
aspect_sentiment: [""anak buah (positive)""]",192,"@ArizaPatria,@prabowo",anak buah,positive
prabowo,"Mahrus Ali Pimpin PAC Partai Gerindra Brondong

___

@prabowo PRESIDEN
@Gerindra MENANG

#gerindra #prabowo… https://t.co/csQbDTMLLk",0,1552405663132835840,"named_entity_recognition: [""Mahrus Ali"", ""PAC Partai Gerindra"", ""Gerindra""]

aspect_sentiment: [""Mahrus Ali Pimpin PAC Partai Gerindra Brondong"" (positive), ""Prabowo PRESIDEN"" (positive), ""Gerindra MENANG"" (positive)]",268,"Mahrus Ali,PAC Partai Gerindra,Gerindra","Mahrus Ali Pimpin PAC Partai Gerindra Brondong,Prabowo PRESIDEN,Gerindra MENANG","positive,positive,positive"
prabowo,@sad_girls_bar @8sianNFT @Burpss88 @EricEdiputra,0,1552405663132835840,"named_entity_recognition: [@sad_girls_bar, @8sianNFT, @Burpss88, @EricEdiputra]
aspect_sentiment: [tidak ada aspect yang dapat diidentifikasi]",211,"@sad_girls_bar,@8sianNFT,@Burpss88,@EricEdiputra",,
prabowo,"✨GIVEAWAY!✨  

You can win Sad Girl #6167 and 8sian #8371

🖤Like &amp; RT
🖤Follow @sad_girls_bar &amp; @8sianNFT 
🖤Tag 2 fr… https://t.co/n3mYwk2BhR",178,1552368222837608448,"named_entity_recognition: [""Sad Girl #6167"", ""8sian #8371"", ""@sad_girls_bar"", ""@8sianNFT""]

aspect_sentiment: [""win (positive)"", ""Like & RT (positive)"", ""Follow @sad_girls_bar & @8sianNFT (positive)"", ""Tag 2 fr (neutral)""]",298,"Sad Girl #6167,8sian #8371,@sad_girls_bar,@8sianNFT","win,Like & RT,Follow @sad_girls_bar & @8sianNFT,Tag 2 fr","positive,positive,positive,neutral"
prabowo,@Crypto_P0ny @memeland @Burpss88 @GregoriusGerar7 @OP_1579,0,1552368222837608448,"named_entity_recognition: [""Crypto_P0ny"", ""memeland"", ""Burpss88"", ""GregoriusGerar7"", ""OP_1579""]

aspect_sentiment: [Tidak ada aspect yang dapat diidentifikasi dalam komentar ini]",222,"Crypto_P0ny,memeland,Burpss88,GregoriusGerar7,OP_1579",,
puan,"keren nih Bu Puan sebagai ketua DPR 👏
Waktunya Puan Maharani https://t.co/cNGb2N6k6r",0,1552368222837608448,"named_entity_recognition: [Bu Puan, Puan Maharani]
aspect_sentiment: [ketua DPR (positive)]",204,"Bu Puan,Puan Maharani",ketua DPR,positive
puan,Mandat politik dinilai sebagai pesan Mega ke Puan untuk persiapan maju capres. https://t.co/ZzsTaoXiKb Waktunya Puan Maharani,0,1552368222837608448,"named_entity_recognition: [Mega, Puan Maharani]
aspect_sentiment: [Mandat politik (positif), pesan Mega ke Puan untuk persiapan maju capres (positif), Waktunya Puan Maharani (netral)]",243,"Mega,Puan Maharani","Mandat politik,pesan Mega ke Puan untuk persiapan maju capres,Waktunya Puan Maharani","positif,positif,netral"
puan,"Kualitas kepemimpinan Puan Maharani hasil pengkaderan, Puan dinilai memenuhi kriteria seorang pemimpin karena ditem… https://t.co/KRuTHdDY8Z",0,1552368222837608448,"named_entity_recognition: [Puan Maharani]

aspect_sentiment: [kualitas kepemimpinan (positif)]",218,Puan Maharani,kualitas kepemimpinan,positif
puan,"Alahai, kata kat orang dia pun dua kali lima. Siti dengan sayidati tu gelaran hormat yang sama: puan. Untuk lelaki,… https://t.co/yNejL3a8jK",200,1552268285047017472,"named_entity_recognition: [Siti, sayidati, puan]

aspect_sentiment: [kata kat (negative), orang (neutral), dia (neutral), dua kali lima (neutral), Siti (neutral), sayidati (neutral), puan (neutral), lelaki (neutral)]",258,"Siti,sayidati,puan","kata kat,orang,dia,dua kali lima,Siti,sayidati,puan,lelaki","negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral"
puan,Ada pesan khusus dari Mega ke Puan untuk datang ke parpol lain dan mempersiapkan  diri untuk Pilpres 2024.… https://t.co/GgecPTO5Fk,0,1552268285047017472,"named_entity_recognition: [Mega, Puan, Pilpres 2024]
aspect_sentiment: [pesan (positif), datang (netral), parpol (netral), mempersiapkan diri (positif)]",239,"Mega,Puan,Pilpres 2024","pesan,datang,parpol,mempersiapkan diri","positif,netral,netral,positif"
puan,Mandat Megawati ke Puan Maharani dinilai pesan mempersiapkan diri di Pilpres. https://t.co/Dvc3uU9cYP Waktunya Puan Maharani,0,1552268285047017472,"named_entity_recognition: [""Megawati"", ""Puan Maharani"", ""Pilpres""]

aspect_sentiment: [""Mandat (positive)"", ""Pesan (positive)"", ""Mempersiapkan diri (positive)"", ""Waktunya (positive)""]",246,"Megawati,Puan Maharani,Pilpres","Mandat,Pesan,Mempersiapkan diri,Waktunya","positive,positive,positive,positive"
puan,Megawati memuji Puan Maharani karena mampu menjadi pemimpin IPU di Bali beberapa waktu lalu. https://t.co/7EfiFjmsfp Waktunya Puan Maharani,0,1552268285047017472,"named_entity_recognition: [""Megawati"", ""Puan Maharani"", ""IPU"", ""Bali""]

aspect_sentiment: [""memuji (positive)"", ""menjadi pemimpin (positive)"", ""Waktunya (positive)""]",242,"Megawati,Puan Maharani,IPU,Bali","memuji,menjadi pemimpin,Waktunya","positive,positive,positive"
puan,Megawati dinilai mengirim sinyal kuat bahwa Puan Maharani adalah kandidat calon presiden yang nantinya akan diusung… https://t.co/Rc3YWvLdxU,0,1552268285047017472,"named_entity_recognition: [Megawati, Puan Maharani]
aspect_sentiment: [mengirim sinyal (positif), kandidat calon presiden (netral), diusung (positif)]",239,"Megawati,Puan Maharani","mengirim sinyal,kandidat calon presiden,diusung","positif,netral,positif"
puan,Megawati mengapresiasi Puan Maharani yang mampu menjadi ketua sidang IPU ke-144 di Bali. https://t.co/78DqxJRFkw Waktunya Puan Maharani,0,1552268285047017472,"named_entity_recognition: [""Megawati"", ""Puan Maharani"", ""IPU"", ""Bali""]

aspect_sentiment: [""mengapresiasi (positive)"", ""menjadi ketua sidang IPU ke-144 di Bali (positive)"", ""Waktunya Puan Maharani (positive)""]",256,"Megawati,Puan Maharani,IPU,Bali","mengapresiasi,menjadi ketua sidang IPU ke-144 di Bali,Waktunya Puan Maharani","positive,positive,positive"
puan,Kewenangan untuk memutuskan pencalonan Puan Maharani di Pilpres 2024 berada di tangan Ketua Umum Ibu Megawati Soeka… https://t.co/5OukK57m23,0,1552268285047017472,"named_entity_recognition: [""Puan Maharani"", ""Ketua Umum"", ""Ibu Megawati Soekarnoputri""]

aspect_sentiment: [""memutuskan pencalonan (positive)"", ""Pilpres 2024 (neutral)"", ""Ketua Umum (positive)"", ""Ibu Megawati Soekarnoputri (positive)""]",276,"Puan Maharani,Ketua Umum,Ibu Megawati Soekarnoputri","memutuskan pencalonan,Pilpres 2024,Ketua Umum,Ibu Megawati Soekarnoputri","positive,neutral,positive,positive"
puan,ABD Merkez Bankası mart ayından itibaren yaklaşık 225 puan faiz artırdı. Enflasyondaki artış devam ediyor. FED Başk… https://t.co/XZqHmkef1s,14,1552417747589529600,"named_entity_recognition: [ABD Merkez Bankası, FED Başk]

aspect_sentiment: [faiz artırdı (positif), Enflasyondaki artış (negatif)]",247,"ABD Merkez Bankası,FED Başk","faiz artırdı,Enflasyondaki artış","positif,negatif"
puan,"Karakter Puan Maharani mirip dengan Megawati, Puan dinilai mewarisi kepemimpinan ibunya dan dinilai mampu mewakili… https://t.co/flA90ckI2y",0,1552417747589529600,"named_entity_recognition: [Puan Maharani, Megawati]
aspect_sentiment: [Karakter Puan Maharani (positive), kepemimpinan ibunya (positive), mewakili (positive)]",242,"Puan Maharani,Megawati","Karakter Puan Maharani,kepemimpinan ibunya,mewakili","positive,positive,positive"
puan,Politisi PDIP ungkap Puan Maharani jadi calon presiden 2024 yang dipilih Megawati. https://t.co/k9gUpFKsbq Waktunya Puan Maharani,0,1552417747589529600,"named_entity_recognition: [""Politisi PDIP"", ""Puan Maharani"", ""Megawati""]
aspect_sentiment: [""ungkap (positive)"", ""jadi calon presiden 2024 (neutral)"", ""dipilih (positive)"", ""Waktunya Puan Maharani (positive)""]",251,"Politisi PDIP,Puan Maharani,Megawati","ungkap,jadi calon presiden 2024,dipilih,Waktunya Puan Maharani","positive,neutral,positive,positive"
puan,Puan Maharani berpeluang untuk dipilih Megawati menjadi calon presiden 2024. https://t.co/hrQAqoenun Waktunya Puan Maharani,0,1552417747589529600,"named_entity_recognition: [Puan Maharani, Megawati]
aspect_sentiment: [Puan Maharani (positive), dipilih Megawati (positive), calon presiden 2024 (neutral)]",227,"Puan Maharani,Megawati","Puan Maharani,dipilih Megawati,calon presiden 2024","positive,positive,neutral"
puan,"Jokowi dan megawati dipercaya sama-sama mendukung Puan Maharani. Tidak hanya kedua tokoh penting tersebut, PDIP jug… https://t.co/3DfymvfJyJ",0,1552417747589529600,"named_entity_recognition: [Jokowi, Megawati, Puan Maharani, PDIP]
aspect_sentiment: [mendukung (positive)]",226,"Jokowi,Megawati,Puan Maharani,PDIP",mendukung,positive
puan,"setuju si sama Bu Puan, DPR emang harus transparan terkait draf RKUHP
Waktunya Puan Maharani https://t.co/XBIObGBKjp",0,1552417747589529600,"named_entity_recognition: [Bu Puan, DPR, RKUHP, Puan Maharani]
aspect_sentiment: [DPR (positive), transparan (positive), draf RKUHP (neutral), Puan Maharani (positive)]",237,"Bu Puan,DPR,RKUHP,Puan Maharani","DPR,transparan,draf RKUHP,Puan Maharani","positive,positive,neutral,positive"
puan,"Puan Maharani bersama Megawati Soekarnoputri, memberi semangat para kader PDI Perjuangan menjelang Rakernas.… https://t.co/EGLOLfApaI",0,1552417747589529600,"named_entity_recognition: [Puan Maharani, Megawati Soekarnoputri, PDI Perjuangan, Rakernas]
aspect_sentiment: [bersama (positive), memberi semangat (positive), para kader PDI Perjuangan (positive), menjelang Rakernas (neutral)]",260,"Puan Maharani,Megawati Soekarnoputri,PDI Perjuangan,Rakernas","bersama,memberi semangat,para kader PDI Perjuangan,menjelang Rakernas","positive,positive,positive,neutral"
puan,"Perintah Megawati, Puan Maharani harus menemui para ketum parpol untuk menjajaki kerja sama PDIP menjelang pemilu 2… https://t.co/ZFvpP8pc6l",0,1552417747589529600,"named_entity_recognition: [Megawati, Puan Maharani, PDIP, pemilu 2]
aspect_sentiment: [Perintah (positive), menemui (neutral), ketum parpol (neutral), kerja sama (positive), PDIP (positive), pemilu 2 (neutral)]",261,"Megawati,Puan Maharani,PDIP,pemilu 2","Perintah,menemui,ketum parpol,kerja sama,PDIP,pemilu 2","positive,neutral,neutral,positive,positive,neutral"
puan,"Lahirkan Jokowi, Puan hingga Ganjar, Megawati Putuskan Capres 2024 Terbaik https://t.co/rPyr6qFwSj",0,1552417747589529600,"named_entity_recognition: [Jokowi, Puan, Ganjar, Megawati]
aspect_sentiment: [Lahirkan (positive), Putuskan (positive), Capres 2024 Terbaik (positive)]",233,"Jokowi,Puan,Ganjar,Megawati","Lahirkan,Putuskan,Capres 2024 Terbaik","positive,positive,positive"
puan,Puan Maharani dinilai potensial menjadi pemimpin nasional oleh pegiat kesetaraan gender. https://t.co/pRtU1dKo0G Waktunya Puan Maharani,0,1552417747589529600,"named_entity_recognition: [Puan Maharani, pegiat kesetaraan gender]
aspect_sentiment: [dinilai (positif), menjadi pemimpin nasional (positif)]",231,"Puan Maharani,pegiat kesetaraan gender","dinilai,menjadi pemimpin nasional","positif,positif"
puan,Puan Maharani diberi tugas oleh Megawati untuk jalin komunikasi PDIP dengan parpol lain. https://t.co/R97OQVQvvz Waktunya Puan Maharani,0,1552417747589529600,"named_entity_recognition: [""Puan Maharani"", ""Megawati"", ""PDIP""]

aspect_sentiment: [""jalin komunikasi (positive)"", ""parpol lain (neutral)"", ""Waktunya Puan Maharani (positive)""]",241,"Puan Maharani,Megawati,PDIP","jalin komunikasi,parpol lain,Waktunya Puan Maharani","positive,neutral,positive"
puan,Kader NU: Megawati kasih sinyal PDIP usung Puan Maharani. https://t.co/Tp9my6r70P Waktunya Puan Maharani,0,1552417747589529600,"named_entity_recognition: [""Kader NU"", ""Megawati"", ""PDIP"", ""Puan Maharani""]
aspect_sentiment: [""kasih sinyal (positive)"", ""usung (positive)"", ""Waktunya Puan Maharani (positive)""]",240,"Kader NU,Megawati,PDIP,Puan Maharani","kasih sinyal,usung,Waktunya Puan Maharani","positive,positive,positive"
puan,"Nama bonda kita adalah Khadijah binti Khuwaylid.

خديجة بنت خويلد

Tiada ""Siti"" sepanjang pengetahuan saya. Saya di… https://t.co/ncVjzaEcBz",38,1552259818739486721,"named_entity_recognition: [""Khadijah binti Khuwaylid""]

aspect_sentiment: []",225,Khadijah binti Khuwaylid,,
puan,"Karakternya mirip Megawati, Puan Maharani dinilai layak jadi calon presiden 2024. https://t.co/17EaMuFi9V Waktunya Puan Maharani",0,1552259818739486721,"named_entity_recognition: [Puan Maharani]

aspect_sentiment: [karakter (positive), Megawati (positive), Puan Maharani (positive), calon presiden 2024 (positive), waktunya Puan Maharani (positive)]",247,Puan Maharani,"karakter,Megawati,Puan Maharani,calon presiden 2024,waktunya Puan Maharani","positive,positive,positive,positive,positive"
puan,Megawati siapkan Puan Maharani jadi suksesor di PDIP. https://t.co/tZ3dyFsVbK Waktunya Puan Maharani,0,1552259818739486721,"named_entity_recognition: [""Megawati"", ""Puan Maharani"", ""PDIP""]

aspect_sentiment: [""siapkan (positive)"", ""jadi suksesor (positive)"", ""Waktunya (positive)""]",230,"Megawati,Puan Maharani,PDIP","siapkan,jadi suksesor,Waktunya","positive,positive,positive"
puan,"Puji Puan Maharani, megawati sebut perempuan bisa bisa memimpin. https://t.co/924E6Ha5oy Waktunya Puan Maharani",0,1552259818739486721,"named_entity_recognition: [""Puan Maharani"", ""Megawati""]
aspect_sentiment: [""Puji (positive)"", ""sebut (neutral)"", ""perempuan bisa bisa memimpin (positive)"", ""Waktunya Puan Maharani (positive)""]",239,"Puan Maharani,Megawati","Puji,sebut,perempuan bisa bisa memimpin,Waktunya Puan Maharani","positive,neutral,positive,positive"
puan,"Puan Maharani Terabas Hujan dan Panas Demi Dekat Dengan Petani.

Klen ga pengen ngakak sodara2? Ya udah aku aja dah yg ngakak! 🤣🤣🤣",131,1552066510595559425,"named_entity_recognition: [Puan Maharani]
aspect_sentiment: [Terabas (positive), Hujan (negative), Panas (negative), Dekat (positive), Petani (positive)]",242,Puan Maharani,"Terabas,Hujan,Panas,Dekat,Petani","positive,negative,negative,positive,positive"
